airport_id,iata_code,airport_name,icao_code,city,country,latitude,longitude
3724,OGS,Ogdensburg International Airport,KOGS,Ogdensburg,United States of America,44.6819000244,-75.4654998779
3725,FMH,Cape Cod Coast Guard Air Station,KFMH,Falmouth,United States of America,41.6584014893,-70.5214004517
3726,BFI,Boeing Field King County International Airport,KBFI,Seattle,United States of America,47.5299987793,-122.3020019531
3727,SKF,Lackland Air Force Base,KSKF,San Antonio,United States of America,29.38419914,-98.58110046
3728,HNL,Daniel K Inouye International Airport,PHNL,Honolulu,United States of America,21.32062,-157.924228
3729,DSM,Des Moines International Airport,KDSM,Des Moines,United States of America,41.5340003967,-93.6631011963
3730,EWN,Coastal Carolina Regional Airport,KEWN,New Bern,United States of America,35.0730018616,-77.0429000854
3731,SAN,San Diego International Airport,KSAN,San Diego,United States of America,32.7336006165,-117.190002441
3732,MLU,Monroe Regional Airport,KMLU,Monroe,United States of America,32.5108985901,-92.0376968384
3733,SSC,Shaw Air Force Base,KSSC,Sumter,United States of America,33.97269821,-80.47059631
3734,ONT,Ontario International Airport,KONT,Ontario,United States of America,34.0559997559,-117.6009979248
3735,GVT,Majors Airport,KGVT,Greenvile,United States of America,33.0677986145,-96.0652999878
3736,ROW,Roswell International Air Center Airport,KROW,Roswell,United States of America,33.3016014099,-104.53099823
3737,DET,Coleman A. Young Municipal Airport,KDET,Detroit,United States of America,42.40919876,-83.00990295
3738,BRO,Brownsville South Padre Island International Airport,KBRO,Brownsville,United States of America,25.9067993164,-97.4259033203
3739,DHN,Dothan Regional Airport,KDHN,Dothan,United States of America,31.3213005066,-85.4496002197
3740,WWD,Cape May County Airport,KWWD,Wildwood,United States of America,39.0084991455,-74.9083023071
3741,NFL,Fallon Naval Air Station,KNFL,Fallon,United States of America,39.41659927,-118.7009964
3742,MTC,Selfridge Air National Guard Base Airport,KMTC,Mount Clemens,United States of America,42.613463,-82.836919
3743,FMN,Four Corners Regional Airport,KFMN,Farmington,United States of America,36.7411994934,-108.230003357
3744,CRP,Corpus Christi International Airport,KCRP,Corpus Christi,United States of America,27.7703990936,-97.5011978149
3745,SYR,Syracuse Hancock International Airport,KSYR,Syracuse,United States of America,43.1111984253,-76.106300354
3746,NQX,Naval Air Station Key West/Boca Chica Field,KNQX,Key West,United States of America,24.57579994,-81.68890381
3747,MDW,Chicago Midway International Airport,KMDW,Chicago,United States of America,41.785999,-87.752403
3748,SJC,Norman Y. Mineta San Jose International Airport,KSJC,San Jose,United States of America,37.362598,-121.929001
3749,HOB,Lea County Regional Airport,KHOB,Hobbs,United States of America,32.6875,-103.2170029
3750,PNE,Northeast Philadelphia Airport,KPNE,Philadelphia,United States of America,40.081902,-75.010597
3751,DEN,Denver International Airport,KDEN,Denver,United States of America,39.8616981506,-104.672996521
3752,PHL,Philadelphia International Airport,KPHL,Philadelphia,United States of America,39.8718986511,-75.2410964966
3753,SUX,Sioux Gateway Col. Bud Day Field,KSUX,Sioux City,United States of America,42.40259933,-96.38439941
3754,MCN,Middle Georgia Regional Airport,KMCN,Macon,United States of America,32.6927986145,-83.6492004395
3755,TCS,Truth Or Consequences Municipal Airport,KTCS,Truth Or Consequences,United States of America,33.2369003296,-107.272003174
3756,PMD,Palmdale Regional/USAF Plant 42 Airport,KPMD,Palmdale,United States of America,34.62939835,-118.0849991
3757,RND,Randolph Air Force Base,KRND,San Antonio,United States of America,29.52969933,-98.27890015
3758,NJK,El Centro NAF Airport (Vraciu Field),KNJK,El Centro,United States of America,32.829201,-115.671996
3759,CMH,John Glenn Columbus International Airport,KCMH,Columbus,United States of America,39.998001,-82.891899
3760,FYV,Drake Field,KFYV,Fayetteville,United States of America,36.0051002502,-94.1700973511
3761,FSI,Henry Post Army Air Field (Fort Sill),KFSI,Fort Sill,United States of America,34.64979935,-98.40219879
3762,,Princeton Municipal Airport,KPNM,Princeton,United States of America,45.55989838,-93.60820007
3763,FFO,Wright-Patterson Air Force Base,KFFO,Dayton,United States of America,39.8260993958,-84.0483016968
3764,GAL,Edward G. Pitka Sr Airport,PAGA,Galena,United States of America,64.73619843,-156.9369965
3765,,Chandler Municipal Airport,KCHD,Chandler,United States of America,33.2691,-111.810997
3766,MWL,Mineral Wells Airport,KMWL,Mineral Wells,United States of America,32.7816009521,-98.0602035522
3767,IAB,Mc Connell Air Force Base,KIAB,Wichita,United States of America,37.62189865,-97.26820374
3768,NBG,New Orleans NAS JRB/Alvin Callender Field,KNBG,New Orleans,United States of America,29.82530022,-90.03500366
3769,BFT,Beaufort County Airport,KARW,Beaufort,United States of America,32.4122009277,-80.6343994141
3770,TXK,Texarkana Regional Webb Field,KTXK,Texarkana,United States of America,33.4537010193,-93.9909973145
3771,PBG,Plattsburgh International Airport,KPBG,Plattsburgh,United States of America,44.6509017944,-73.4681015015
3772,APG,Phillips Army Air Field,KAPG,Aberdeen,United States of America,39.466202,-76.1688
3773,TCC,Tucumcari Municipal Airport,KTCC,Tucumcari,United States of America,35.182800293,-103.602996826
3774,ANC,Ted Stevens Anchorage International Airport,PANC,Anchorage,United States of America,61.1744003296,-149.9960021973
3775,GRK,Robert Gray  Army Air Field Airport,KGRK,Killeen,United States of America,31.067199707,-97.8289031982
3776,,Black Rock Airport,KZUN,Zuni Pueblo,United States of America,35.0831985474,-108.7919998169
3777,BLI,Bellingham International Airport,KBLI,Bellingham,United States of America,48.7928009033,-122.5380020142
3778,NQA,Millington-Memphis Airport,KNQA,Millington,United States of America,35.356701,-89.8703
3779,EKN,Elkins-Randolph Co-Jennings Randolph Field,KEKN,Elkins,United States of America,38.88940048,-79.85710144
3780,HFD,Hartford Brainard Airport,KHFD,Hartford,United States of America,41.7366981506,-72.6493988037
3781,SFZ,North Central State Airport,KSFZ,Smithfield,United States of America,41.9207992554,-71.4914016724
3782,MOB,Mobile Regional Airport,KMOB,Mobile,United States of America,30.6912002563,-88.2427978516
3783,NUQ,Moffett Federal Airfield,KNUQ,Mountain View,United States of America,37.4161,-122.049004
3784,SAF,Santa Fe Municipal Airport,KSAF,Santa Fe,United States of America,35.617099762,-106.088996887
3785,BKH,Barking Sands Airport,PHBK,Barking Sands,United States of America,22.0228004456,-159.785003662
3786,DRI,Beauregard Regional Airport,KDRI,Deridder,United States of America,30.8316993713,-93.3398971558
3787,BSF,Bradshaw Army Airfield,PHSF,Bradshaw Field,United States of America,19.760099411,-155.554000854
3788,OLS,Nogales International Airport,KOLS,Nogales,United States of America,31.4177,-110.848
3789,MCF,Mac Dill Air Force Base,KMCF,Tampa,United States of America,27.84930038,-82.52120209
3790,BLV,Scott AFB/Midamerica Airport,KBLV,Belleville,United States of America,38.5452,-89.835197
3791,OPF,Opa-locka Executive Airport,KOPF,Miami,United States of America,25.907,-80.278397
3792,DRT,Del Rio International Airport,KDRT,Del Rio,United States of America,29.3742008209,-100.927001953
3793,RSW,Southwest Florida International Airport,KRSW,Fort Myers,United States of America,26.5361995697,-81.7552032471
3794,AKN,King Salmon Airport,PAKN,King Salmon,United States of America,58.67679977,-156.6490021
3795,MUI,Muir Army Air Field (Fort Indiantown Gap) Airport,KMUI,Muir,United States of America,40.434799,-76.569397
3796,JHM,Kapalua Airport,PHJH,Lahania-kapalua,United States of America,20.9629001617,-156.6730041504
3797,JFK,John F Kennedy International Airport,KJFK,New York,United States of America,40.63980103,-73.77890015
3798,HST,Homestead ARB Airport,KHST,Homestead,United States of America,25.48859978,-80.38359833
3799,RAL,Riverside Municipal Airport,KRAL,Riverside,United States of America,33.95190048,-117.4449997
3800,FLV,Sherman Army Air Field,KFLV,Fort Leavenworth,United States of America,39.3683013916,-94.9147033691
3801,WAL,Wallops Flight Facility Airport,KWAL,Wallops Island,United States of America,37.9402008057,-75.4664001465
3802,HMN,Holloman Air Force Base,KHMN,Alamogordo,United States of America,32.8525009155,-106.107002258
3803,NXX,Willow Grove Naval Air Station/Joint Reserve Base,KNXX,Willow Grove,United States of America,40.19979858,-75.14820099
3804,CYS,Cheyenne Regional Jerry Olson Field,KCYS,Cheyenne,United States of America,41.15570068,-104.8119965
3805,SCK,Stockton Metropolitan Airport,KSCK,Stockton,United States of America,37.8941993713,-121.2379989624
3806,CHS,Charleston Air Force Base-International Airport,KCHS,Charleston,United States of America,32.89860153,-80.04049683
3807,RNO,Reno Tahoe International Airport,KRNO,Reno,United States of America,39.4990997314,-119.7679977417
3808,KTN,Ketchikan International Airport,PAKT,Ketchikan,United States of America,55.35559845,-131.7140045
3809,YIP,Willow Run Airport,KYIP,Detroit,United States of America,42.23789978,-83.53040314
3810,VBG,Vandenberg Air Force Base,KVBG,Lompoc,United States of America,34.7373008728,-120.583999634
3811,BHM,Birmingham-Shuttlesworth International Airport,KBHM,Birmingham,United States of America,33.56290054,-86.75350189
3812,NEL,Lakehurst Maxfield Field Airport,KNEL,Lakehurst,United States of America,40.03329849,-74.353302
3813,SYA,Eareckson Air Station,PASY,Shemya,United States of America,52.71229935,174.1139984
3814,LSV,Nellis Air Force Base,KLSV,Las Vegas,United States of America,36.2361984253,-115.033996582
3815,RIV,March ARB Airport,KRIV,Riverside,United States of America,33.880699,-117.259003
3816,MOD,Modesto City Co-Harry Sham Field,KMOD,Modesto,United States of America,37.62580109,-120.9540024
3817,SMF,Sacramento International Airport,KSMF,Sacramento,United States of America,38.695400238,-121.591003418
3818,UGN,Waukegan National Airport,KUGN,Chicago,United States of America,42.4221992493,-87.8678970337
3819,COS,City of Colorado Springs Municipal Airport,KCOS,Colorado Springs,United States of America,38.805801,-104.700996
3820,BUF,Buffalo Niagara International Airport,KBUF,Buffalo,United States of America,42.94049835,-78.73220062
3821,SKY,Griffing Sandusky Airport,KSKY,Sandusky,United States of America,41.4333992004,-82.6522979736
3822,PAE,Snohomish County (Paine Field) Airport,KPAE,Everett,United States of America,47.90629959,-122.2819977
3823,MUO,Mountain Home Air Force Base,KMUO,Mountain Home,United States of America,43.043598,-115.872002
3824,CDC,Cedar City Regional Airport,KCDC,Cedar City,United States of America,37.7010002136,-113.0989990234
3825,BDL,Bradley International Airport,KBDL,Windsor Locks,United States of America,41.9388999939,-72.6831970215
3826,MFE,Mc Allen Miller International Airport,KMFE,Mcallen,United States of America,26.17580032,-98.23860168
3827,NGU,Norfolk Naval Station (Chambers Field),KNGU,Norfolk,United States of America,36.937599,-76.289299
3828,CEF,Westover ARB/Metropolitan Airport,KCEF,Chicopee Falls,United States of America,42.19400024,-72.53479767
3829,LBB,Lubbock Preston Smith International Airport,KLBB,Lubbock,United States of America,33.663601,-101.822998
3830,ORD,Chicago O'Hare International Airport,KORD,Chicago,United States of America,41.9786,-87.9048
3831,BCT,Boca Raton Airport,KBCT,Boca Raton,United States of America,26.3784999847,-80.1076965332
3832,FAI,Fairbanks International Airport,PAFA,Fairbanks,United States of America,64.81510162,-147.8560028
3833,,Quantico MCAF /Turner field,KNYG,Quantico,United States of America,38.50170135,-77.30529785
3834,CVS,Cannon Air Force Base,KCVS,Clovis,United States of America,34.3828010559,-103.321998596
3835,NGF,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,PHNG,Kaneohe Bay,United States of America,21.4505004883,-157.768005371
3836,OFF,Offutt Air Force Base,KOFF,Omaha,United States of America,41.1183013916,-95.9124984741
3837,GKN,Gulkana Airport,PAGK,Gulkana,United States of America,62.1548996,-145.4570007
3838,ART,Watertown International Airport,KART,Watertown,United States of America,43.9919013977,-76.021697998
3839,PSP,Palm Springs International Airport,KPSP,Palm Springs,United States of America,33.82970047,-116.5070037842
3840,AMA,Rick Husband Amarillo International Airport,KAMA,Amarillo,United States of America,35.219398,-101.706001
3841,FOD,Fort Dodge Regional Airport,KFOD,Fort Dodge,United States of America,42.55149841,-94.19259644
3842,BAD,Barksdale Air Force Base,KBAD,Shreveport,United States of America,32.5018005371,-93.6626968384
3843,FOE,Topeka Regional Airport - Forbes Field,KFOE,Topeka,United States of America,38.9509010315,-95.6635971069
3844,COT,Cotulla-La Salle County Airport,KCOT,Cotulla,United States of America,28.45669937,-99.22029877
3845,ILM,Wilmington International Airport,KILM,Wilmington,United States of America,34.2705993652,-77.9026031494
3846,BTR,Baton Rouge Metropolitan Airport,KBTR,Baton Rouge,United States of America,30.533199,-91.149597
3847,,Meridian Naval Air Station,KNMM,Meridian,United States of America,32.55210114,-88.55560303
3848,TYR,Tyler Pounds Regional Airport,KTYR,Tyler,United States of America,32.3540992737,-95.4023971558
3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,KBWI,Baltimore,United States of America,39.1754,-76.668297
3850,HBR,Hobart Regional Airport,KHBR,Hobart,United States of America,34.991317,-99.051313
3851,LNY,Lanai Airport,PHNY,Lanai,United States of America,20.7856006622,-156.9510040283
3852,AEX,Alexandria International Airport,KAEX,Alexandria,United States of America,31.3274002075,-92.5497970581
3853,WSD,Condron Army Air Field,KWSD,White Sands,United States of America,32.34149933,-106.4029999
3854,CDB,Cold Bay Airport,PACD,Cold Bay,United States of America,55.2061004639,-162.7250061035
3855,TUL,Tulsa International Airport,KTUL,Tulsa,United States of America,36.1983985901,-95.8880996704
3856,SIT,Sitka Rocky Gutierrez Airport,PASI,Sitka,United States of America,57.0471000671,-135.3619995117
3857,ISP,Long Island Mac Arthur Airport,KISP,Islip,United States of America,40.79520035,-73.10019684
3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,Minneapolis,United States of America,44.882,-93.221802
3859,ILG,New Castle Airport,KILG,Wilmington,United States of America,39.67869949,-75.60649872
3860,DUT,Unalaska Airport,PADU,Unalaska,United States of America,53.900100708,-166.544006348
3861,MSY,Louis Armstrong New Orleans International Airport,KMSY,New Orleans,United States of America,29.9934005737,-90.2580032349
3862,PWM,Portland International Jetport Airport,KPWM,Portland,United States of America,43.64619827,-70.30930328
3863,OKC,Will Rogers World Airport,KOKC,Oklahoma City,United States of America,35.3931007385,-97.6007003784
3864,ALB,Albany International Airport,KALB,Albany,United States of America,42.748298645,-73.8016967773
