flight_id,flight_number,flight_duration,departure_time,departure_date,airline_id,airport_src,airport_dst,aircraft_id
4543,LH2215,67 minutes,22:15:00,2014-01-23T00:00:00,3320,507,345,14
4544,JJ0945,157 minutes,09:45:00,2011-06-24T00:00:00,4867,2564,2522,14
4545,O61915,89 minutes,19:15:00,2018-11-09T00:00:00,3764,2602,2564,185
4546,W31130,71 minutes,11:30:00,2013-04-11T00:00:00,20976,273,9826,122
4547,UN1830,584 minutes,18:30:00,2019-01-15T00:00:00,5067,3179,4029,81
4548,9R1115,77 minutes,11:15:00,2019-01-10T00:00:00,4691,6054,2756,165
4549,FR1615,156 minutes,16:15:00,2018-12-12T00:00:00,4296,1486,1222,74
4550,W30745,63 minutes,07:45:00,2018-10-22T00:00:00,20976,275,260,73
4551,FS1600,150 minutes,16:00:00,2018-12-17T00:00:00,4513,1382,286,12
4552,WF1630,61 minutes,16:30:00,2018-07-22T00:00:00,5439,649,663,149
4553,FR1630,142 minutes,16:30:00,2011-06-28T00:00:00,4296,1506,304,74
4554,MU0845,133 minutes,08:45:00,2019-01-12T00:00:00,1758,6341,6392,63
4555,AT0600,391 minutes,06:00:00,2015-02-19T00:00:00,4248,1074,1020,74
4556,OY1800,125 minutes,18:00:00,2017-06-30T00:00:00,3781,2476,2442,213
4557,UA0730,214 minutes,07:30:00,2018-07-28T00:00:00,5209,3858,3484,121
4558,FR0915,159 minutes,09:15:00,2014-11-19T00:00:00,4296,548,415,74
4559,LS2015,254 minutes,20:15:00,2018-12-29T00:00:00,3026,478,1472,87
4560,A21100,57 minutes,11:00:00,2018-12-28T00:00:00,19804,1450,1486,52
4561,LX1215,254 minutes,12:15:00,2018-11-05T00:00:00,4559,1678,1054,14
4562,AR2130,78 minutes,21:30:00,2016-04-02T00:00:00,412,2443,3988,63
4563,AV0715,186 minutes,07:15:00,2015-05-06T00:00:00,515,1767,2709,11
4564,TK2115,193 minutes,21:15:00,2018-09-23T00:00:00,4951,1682,340,74
4565,LS1430,215 minutes,14:30:00,2011-01-31T00:00:00,3026,478,1488,74
4566,US2000,471 minutes,20:00:00,2018-12-26T00:00:00,5265,3752,1229,20
4567,H20600,88 minutes,06:00:00,2018-12-29T00:00:00,4737,2647,2642,12
4568,Q61615,88 minutes,16:15:00,2017-07-14T00:00:00,753,3324,3322,148
4569,LA1300,154 minutes,13:00:00,2016-12-14T00:00:00,3200,2650,2641,14
4570,FR1115,213 minutes,11:15:00,2010-09-22T00:00:00,4296,585,1075,74
4571,UA1730,121 minutes,17:30:00,2018-10-25T00:00:00,5209,3550,1824,73
4572,MS1330,72 minutes,13:30:00,2018-09-26T00:00:00,2143,1128,2177,74
4573,FR1930,81 minutes,19:30:00,2017-04-04T00:00:00,4296,304,1289,74
4574,ME2045,225 minutes,20:45:00,2018-10-12T00:00:00,3490,2177,1524,14
4575,KL1530,355 minutes,15:30:00,2011-03-08T00:00:00,3090,2176,580,18
4576,AY1000,37 minutes,10:00:00,2018-07-17T00:00:00,2350,415,421,6
4577,SU1745,121 minutes,17:45:00,2018-06-22T00:00:00,130,737,2985,14
4578,VY2000,134 minutes,20:00:00,2018-08-25T00:00:00,2439,1218,1075,14
4579,UA0630,249 minutes,06:30:00,2016-06-14T00:00:00,5209,3550,3720,74
4580,JL2045,609 minutes,20:45:00,2018-07-16T00:00:00,2987,3942,421,20
4581,DL2145,815 minutes,21:45:00,2011-12-28T00:00:00,2009,3942,3645,81
4582,WS2130,69 minutes,21:30:00,2017-12-29T00:00:00,5416,156,172,151
4583,MS2115,286 minutes,21:15:00,2018-03-17T00:00:00,2143,1128,260,74
4584,TT1815,129 minutes,18:15:00,2018-09-23T00:00:00,4937,3321,3339,14
4585,NH1345,88 minutes,13:45:00,2017-01-02T00:00:00,324,2313,2384,14
4586,W31330,63 minutes,13:30:00,2017-12-28T00:00:00,20976,6730,273,73
4587,W30630,66 minutes,06:30:00,2018-11-13T00:00:00,20976,260,276,73
4588,AY1300,181 minutes,13:00:00,2012-12-16T00:00:00,2350,421,1200,14
4589,AZ1945,95 minutes,19:45:00,2014-10-18T00:00:00,596,1382,1563,11
4590,SU1930,255 minutes,19:30:00,2018-12-01T00:00:00,130,2985,1218,16
4591,EP1245,96 minutes,12:45:00,2014-04-20T00:00:00,2923,4331,2050,185
4592,TF1200,54 minutes,12:00:00,2018-03-15T00:00:00,3386,711,738,229
4593,CX1300,445 minutes,13:00:00,2018-12-03T00:00:00,1680,3322,3077,20
4594,ZH1415,70 minutes,14:15:00,2017-05-18T00:00:00,4611,3373,6355,74
4595,EP1245,94 minutes,12:45:00,2018-01-12T00:00:00,2923,2157,2194,185
4596,AY1330,181 minutes,13:30:00,2019-01-21T00:00:00,2350,1200,421,14
4597,Y40900,216 minutes,09:00:00,2011-09-02T00:00:00,5325,1824,3484,14
4598,2N1445,61 minutes,14:45:00,2019-01-09T00:00:00,3652,722,737,5
4599,KL1930,165 minutes,19:30:00,2018-10-12T00:00:00,3090,2939,580,63
4600,FR1900,122 minutes,19:00:00,2018-12-27T00:00:00,4296,8414,1562,74
4601,VY1000,110 minutes,10:00:00,2012-11-10T00:00:00,2439,1243,1382,14
4602,U22100,187 minutes,21:00:00,2019-01-06T00:00:00,2297,1452,337,12
4603,TS1700,509 minutes,17:00:00,2016-11-06T00:00:00,1317,193,1218,10
4604,DY2215,133 minutes,22:15:00,2018-04-26T00:00:00,3737,1386,644,69
4605,AV0815,50 minutes,08:15:00,2016-04-01T00:00:00,515,2708,2745,14
4606,J31745,52 minutes,17:45:00,2018-12-17T00:00:00,3734,136,196,113
4607,Z42130,269 minutes,21:30:00,2010-12-14T00:00:00,5523,3989,737,16
4608,AD1515,48 minutes,15:15:00,2018-12-31T00:00:00,13983,2568,4092,6
4609,ZB1930,191 minutes,19:30:00,2014-07-20T00:00:00,220,478,7447,16
4610,IB1100,99 minutes,11:00:00,2011-02-06T00:00:00,2822,1246,1074,6
4611,DH0930,134 minutes,09:30:00,2017-11-30T00:00:00,10128,273,1044,6
4612,IY0745,195 minutes,07:45:00,2018-12-26T00:00:00,5496,3980,2177,18
4613,PZ2245,178 minutes,22:45:00,2018-11-20T00:00:00,5156,2560,3988,14
4614,AB1215,175 minutes,12:15:00,2018-12-30T00:00:00,214,1452,347,74
4615,SV1645,139 minutes,16:45:00,2018-12-17T00:00:00,4533,2177,2082,14
4616,XQ1945,191 minutes,19:45:00,2016-05-31T00:00:00,4573,1688,1678,74
4617,FR1415,185 minutes,14:15:00,2018-12-31T00:00:00,4296,1515,3956,74
4618,EP1045,154 minutes,10:45:00,2018-04-03T00:00:00,2923,2188,2162,185
4619,BE2200,61 minutes,22:00:00,2018-09-23T00:00:00,2421,580,523,151
4620,G32245,66 minutes,22:45:00,2011-12-18T00:00:00,1790,6034,2610,73
4621,U21000,177 minutes,10:00:00,2018-12-19T00:00:00,2297,535,1212,12
4622,G51545,124 minutes,15:45:00,2017-10-10T00:00:00,15837,7898,3393,122
4623,HG1545,154 minutes,15:45:00,2018-11-04T00:00:00,3661,1613,1246,14
4624,RJ0900,212 minutes,09:00:00,2018-10-11T00:00:00,4259,1613,2170,12
4625,US1300,454 minutes,13:00:00,2018-12-04T00:00:00,5265,507,3752,20
4626,SK1115,41 minutes,11:15:00,2018-08-01T00:00:00,4319,729,5599,230
4627,Y90915,48 minutes,09:15:00,2018-09-19T00:00:00,3148,2134,2109,186
4628,FR2200,125 minutes,22:00:00,2018-12-04T00:00:00,4296,1367,1489,74
4629,VS0600,780 minutes,06:00:00,2016-09-09T00:00:00,5347,3316,346,97
4630,TG0930,62 minutes,09:30:00,2018-12-18T00:00:00,4940,737,462,229
4631,KL1615,102 minutes,16:15:00,2018-07-14T00:00:00,3090,580,742,187
4632,SK1500,55 minutes,15:00:00,2011-07-26T00:00:00,4319,707,737,6
4633,H21145,88 minutes,11:45:00,2015-01-31T00:00:00,4737,2647,2642,12
4634,BT1030,147 minutes,10:30:00,2012-03-03T00:00:00,333,3953,532,71
4635,OS2230,70 minutes,22:30:00,2017-09-09T00:00:00,491,1613,351,16
4636,U21530,175 minutes,15:30:00,2014-01-14T00:00:00,2297,1074,1524,14
4637,ME2015,108 minutes,20:15:00,2017-08-10T00:00:00,3490,3964,2177,14
4638,YC2115,156 minutes,21:15:00,2018-01-26T00:00:00,9828,2992,4364,120
4639,RJ1845,357 minutes,18:45:00,2018-05-03T00:00:00,4259,2170,273,14
4640,WB0745,386 minutes,07:45:00,2013-02-02T00:00:00,4292,1165,1701,75
4641,UA1515,495 minutes,15:15:00,2013-03-12T00:00:00,5209,1020,302,20
4642,SK1930,144 minutes,19:30:00,2018-10-20T00:00:00,4319,421,340,16
4643,4U2015,198 minutes,20:15:00,2014-12-23T00:00:00,2548,344,1452,12
4644,UG2015,52 minutes,20:15:00,2018-03-10T00:00:00,5085,287,290,6
4645,YC2045,115 minutes,20:45:00,2012-12-17T00:00:00,9828,4111,4364,120
4646,US0915,477 minutes,09:15:00,2018-08-26T00:00:00,5265,580,3752,87
4647,TU1315,139 minutes,13:15:00,2018-12-08T00:00:00,4870,287,1386,14
4648,SK1845,138 minutes,18:45:00,2018-04-08T00:00:00,4319,737,469,58
4649,TK0600,54 minutes,06:00:00,2018-07-24T00:00:00,4951,1701,1706,18
4650,SK1100,46 minutes,11:00:00,2018-12-28T00:00:00,4319,737,746,6
4651,LA1500,136 minutes,15:00:00,2011-05-17T00:00:00,3200,2650,2649,14
4652,KM1315,159 minutes,13:15:00,2015-04-08T00:00:00,242,1386,1606,14
4653,TK1230,178 minutes,12:30:00,2017-07-18T00:00:00,4951,344,1701,14
4654,AT1115,462 minutes,11:15:00,2016-08-29T00:00:00,4248,1074,3797,91
4655,US1600,45 minutes,16:00:00,2013-11-30T00:00:00,5265,3576,3875,180
4656,EP1115,84 minutes,11:15:00,2018-11-27T00:00:00,2923,4331,5932,185
4657,2N1545,49 minutes,15:45:00,2018-10-30T00:00:00,3652,448,435,230
4658,TU0600,298 minutes,06:00:00,2018-03-27T00:00:00,4870,2176,287,12
4659,SK2145,138 minutes,21:45:00,2010-03-27T00:00:00,4319,469,737,58
4660,TK1615,101 minutes,16:15:00,2014-07-21T00:00:00,4951,9044,1701,14
4661,SK1600,93 minutes,16:00:00,2019-01-15T00:00:00,4319,351,644,74
4662,S42145,321 minutes,21:45:00,2017-10-26T00:00:00,4304,737,1633,14
4663,U20945,140 minutes,09:45:00,2010-03-17T00:00:00,2297,1524,1230,12
4664,W61515,91 minutes,15:15:00,2017-06-28T00:00:00,5461,666,676,14
4665,LH1115,269 minutes,11:15:00,2015-01-13T00:00:00,3320,340,3989,12
4666,AC0715,254 minutes,07:15:00,2018-11-16T00:00:00,330,178,146,12
4667,VA1930,162 minutes,19:30:00,2018-12-14T00:00:00,5360,3351,9905,14
4668,LH2230,52 minutes,22:30:00,2015-04-28T00:00:00,3320,340,348,169
4669,U21515,160 minutes,15:15:00,2017-01-18T00:00:00,2297,521,3998,14
4670,U61300,261 minutes,13:00:00,2013-12-18T00:00:00,5234,2975,1587,14
4671,IR1315,81 minutes,13:15:00,2018-08-17T00:00:00,2922,4331,2164,213
4672,KE1715,645 minutes,17:15:00,2016-05-20T00:00:00,3163,1613,3930,97
4673,BE0945,50 minutes,09:45:00,2011-08-13T00:00:00,2421,421,442,6
4674,W61845,182 minutes,18:45:00,2017-09-13T00:00:00,5461,1652,1252,14
4675,HG1115,283 minutes,11:15:00,2012-04-28T00:00:00,3661,1051,1613,16
4676,PC2245,51 minutes,22:45:00,2015-09-23T00:00:00,3926,3941,1706,74
4677,PS1300,110 minutes,13:00:00,2018-05-17T00:00:00,5282,2947,1613,169
4678,TK1230,98 minutes,12:30:00,2018-12-14T00:00:00,4951,1726,1701,16
4679,TZ1100,493 minutes,11:00:00,2011-05-01T00:00:00,17891,3316,3321,94
4680,O61115,126 minutes,11:15:00,2017-04-11T00:00:00,3764,2531,2522,11
4681,UA2230,121 minutes,22:30:00,2018-10-08T00:00:00,5209,1824,3550,73
4682,UN0730,208 minutes,07:30:00,2013-08-17T00:00:00,5067,4029,1555,71
4683,KL1130,363 minutes,11:30:00,2011-12-14T00:00:00,3090,260,1382,19
4684,J21715,61 minutes,17:15:00,2017-06-13T00:00:00,197,2162,2922,169
4685,TK1330,115 minutes,13:30:00,2015-06-15T00:00:00,4951,4317,2963,14
4686,US0845,100 minutes,08:45:00,2016-11-18T00:00:00,5265,3463,3520,165
4687,OS0745,47 minutes,07:45:00,2016-09-18T00:00:00,491,4322,1613,151
4688,IG0630,129 minutes,06:30:00,2018-03-02T00:00:00,3463,351,1520,14
4689,LA2030,126 minutes,20:30:00,2019-01-20T00:00:00,3200,2665,2647,14
4690,4U1300,159 minutes,13:00:00,2018-01-30T00:00:00,2548,344,1462,14
4691,VY1745,131 minutes,17:45:00,2013-08-16T00:00:00,2439,1587,1218,14
4692,U21130,68 minutes,11:30:00,2013-06-11T00:00:00,2297,490,534,12
4693,SG1245,53 minutes,12:45:00,2019-01-30T00:00:00,4375,3038,3043,63
4694,G51400,124 minutes,14:00:00,2017-10-24T00:00:00,15837,3393,7898,122
4695,JH2100,89 minutes,21:00:00,2011-07-15T00:00:00,13200,2280,2287,165
4696,SK1345,112 minutes,13:45:00,2014-08-01T00:00:00,4319,644,478,74
4697,U20930,135 minutes,09:30:00,2014-10-12T00:00:00,2297,521,1354,12
4698,AB1245,156 minutes,12:45:00,2018-02-12T00:00:00,214,338,7447,74
4699,AY1830,531 minutes,18:30:00,2017-11-16T00:00:00,2350,3393,421,20
4700,ST1345,171 minutes,13:45:00,2015-06-22T00:00:00,2547,7447,353,12
4701,OS0745,118 minutes,07:45:00,2019-01-05T00:00:00,491,1509,1613,14
4702,XQ0830,167 minutes,08:30:00,2018-12-21T00:00:00,4573,1611,1688,74
4703,TS1130,636 minutes,11:30:00,2018-05-19T00:00:00,1317,193,3941,18
4704,TK2115,78 minutes,21:15:00,2018-07-19T00:00:00,4951,4317,1694,74
4705,AY1515,139 minutes,15:15:00,2019-01-09T00:00:00,2350,421,1613,12
4706,Y41600,125 minutes,16:00:00,2016-12-10T00:00:00,5325,1816,1824,14
4707,LA2115,48 minutes,21:15:00,2017-12-13T00:00:00,3200,2641,2649,14
4708,6E1315,154 minutes,13:15:00,2012-07-06T00:00:00,2850,3112,2997,14
4709,PC1700,251 minutes,17:00:00,2018-12-31T00:00:00,3926,2188,4317,74
4710,SU2015,154 minutes,20:15:00,2018-12-02T00:00:00,130,1613,2985,14
4711,OS0730,548 minutes,07:30:00,2018-11-30T00:00:00,491,193,1613,89
4712,AR2215,123 minutes,22:15:00,2016-02-07T00:00:00,412,2513,2443,63
4713,AB2200,123 minutes,22:00:00,2016-11-05T00:00:00,214,350,1225,74
4714,OS1800,106 minutes,18:00:00,2018-04-14T00:00:00,491,1613,1196,14
4715,WN0645,149 minutes,06:45:00,2013-11-04T00:00:00,4547,3849,3861,69
4716,TU0745,151 minutes,07:45:00,2013-05-10T00:00:00,4870,302,287,14
4717,NH0945,754 minutes,09:45:00,2016-06-02T00:00:00,324,2279,1382,93
4718,ZH0845,93 minutes,08:45:00,2018-11-30T00:00:00,4611,3395,3372,12
4719,BT1200,152 minutes,12:00:00,2018-06-29T00:00:00,333,3953,1524,71
4720,TK2245,276 minutes,22:45:00,2018-06-02T00:00:00,4951,1074,1701,19
4721,TS0730,477 minutes,07:30:00,2015-04-05T00:00:00,1317,580,193,10
4722,TK0630,76 minutes,06:30:00,2018-12-31T00:00:00,4951,1701,1696,75
4723,AV1330,138 minutes,13:30:00,2018-12-01T00:00:00,515,2651,2789,12
4724,SK0745,90 minutes,07:45:00,2018-12-01T00:00:00,4319,635,644,74
4725,FR2015,84 minutes,20:15:00,2016-05-17T00:00:00,4296,1506,1539,74
4726,FR2200,242 minutes,22:00:00,2018-07-30T00:00:00,4296,1472,657,74
4727,AY1300,508 minutes,13:00:00,2018-12-27T00:00:00,2350,421,3379,20
4728,KA0815,63 minutes,08:15:00,2017-02-22T00:00:00,2056,3077,4120,14
4729,MU1315,60 minutes,13:15:00,2018-01-21T00:00:00,1758,4054,3381,63
4730,US1415,197 minutes,14:15:00,2018-11-17T00:00:00,5265,2745,3576,74
4731,AB2030,128 minutes,20:30:00,2016-11-01T00:00:00,214,351,2948,73
4732,IB2245,70 minutes,22:45:00,2014-01-15T00:00:00,2822,1229,1264,119
4733,TO2230,186 minutes,22:30:00,2019-01-10T00:00:00,8745,1075,1386,14
4734,AR1930,125 minutes,19:30:00,2018-03-28T00:00:00,412,2517,2442,169
4735,TU1715,150 minutes,17:15:00,2015-08-14T00:00:00,4870,346,293,72
4736,AB1130,163 minutes,11:30:00,2018-12-28T00:00:00,214,346,1458,74
4737,TU2200,298 minutes,22:00:00,2018-12-11T00:00:00,4870,287,2176,12
4738,W30800,63 minutes,08:00:00,2014-06-03T00:00:00,20976,273,6730,73
4739,Y42145,161 minutes,21:45:00,2018-12-27T00:00:00,5325,1836,1847,12
4740,QR1400,336 minutes,14:00:00,2018-12-28T00:00:00,4091,287,11051,14
4741,BE1045,53 minutes,10:45:00,2018-11-07T00:00:00,2421,1415,495,151
4742,O60830,120 minutes,08:30:00,2015-03-15T00:00:00,3764,2621,2560,14
4743,SV1200,112 minutes,12:00:00,2018-12-24T00:00:00,4533,2177,2074,14
4744,LA1515,40 minutes,15:15:00,2018-04-15T00:00:00,3200,2461,2452,14
4745,WF0715,36 minutes,07:15:00,2018-12-12T00:00:00,5439,5582,652,148
4746,R22015,121 minutes,20:15:00,2014-04-12T00:00:00,3805,4029,2991,74
4747,FR2245,62 minutes,22:45:00,2018-07-17T00:00:00,4296,1517,1534,74
4748,CM1145,63 minutes,11:45:00,2018-05-26T00:00:00,1889,2714,1871,169
4749,AB2200,275 minutes,22:00:00,2011-12-10T00:00:00,214,1130,351,16
4750,OS2100,57 minutes,21:00:00,2018-06-07T00:00:00,491,1610,340,151
4751,UG1100,54 minutes,11:00:00,2017-11-27T00:00:00,5085,295,1157,122
4752,IR1245,54 minutes,12:45:00,2018-12-19T00:00:00,2922,2121,2104,213
4753,KL2045,126 minutes,20:45:00,2017-05-23T00:00:00,3090,3775,3682,122
4754,OA1645,50 minutes,16:45:00,2016-03-24T00:00:00,3776,3941,1474,151
4755,FR1815,77 minutes,18:15:00,2018-09-07T00:00:00,4296,1353,1553,74
4756,XQ1200,167 minutes,12:00:00,2016-03-10T00:00:00,4573,350,1706,74
4757,WF2045,41 minutes,20:45:00,2017-06-07T00:00:00,5439,636,666,151
4758,NU1615,94 minutes,16:15:00,2018-01-29T00:00:00,2990,2384,2305,70
4759,8R2100,74 minutes,21:00:00,2018-12-13T00:00:00,5188,2487,2513,230
4760,AB2145,160 minutes,21:45:00,2018-06-06T00:00:00,214,342,1486,14
4761,VA1145,65 minutes,11:45:00,2018-07-31T00:00:00,5360,3339,3355,169
4762,MU1515,721 minutes,15:15:00,2012-07-01T00:00:00,1758,3406,1382,19
4763,TK2245,196 minutes,22:45:00,2018-01-30T00:00:00,4951,1218,1701,16
4764,SK2145,116 minutes,21:45:00,2018-11-12T00:00:00,4319,345,737,72
4765,BA1900,100 minutes,19:00:00,2017-08-13T00:00:00,1355,679,421,165
4766,EP1200,80 minutes,12:00:00,2015-01-03T00:00:00,2923,2053,4331,185
4767,LA1945,134 minutes,19:45:00,2018-08-23T00:00:00,3200,2650,2642,14
4768,LH1130,87 minutes,11:30:00,2017-05-11T00:00:00,3320,1663,346,122
4769,H20630,52 minutes,06:30:00,2014-03-12T00:00:00,4737,2641,2762,14
4770,LH0845,165 minutes,08:45:00,2018-04-06T00:00:00,3320,1230,340,14
4771,O61430,126 minutes,14:30:00,2017-04-16T00:00:00,3764,2522,2531,11
4772,VY1300,110 minutes,13:00:00,2012-02-14T00:00:00,2439,507,1220,14
4773,KM1730,168 minutes,17:30:00,2017-07-06T00:00:00,242,351,1606,14
4774,A52245,93 minutes,22:45:00,2018-04-25T00:00:00,1203,1354,1415,119
4775,U21115,175 minutes,11:15:00,2018-11-13T00:00:00,2297,1524,1074,14
4776,SK1415,55 minutes,14:15:00,2018-12-15T00:00:00,4319,737,707,72
4777,SK0615,144 minutes,06:15:00,2018-11-06T00:00:00,4319,340,421,16
4778,TU1645,94 minutes,16:45:00,2018-02-17T00:00:00,4870,1218,287,12
4779,ZL1630,40 minutes,16:30:00,2018-06-25T00:00:00,4178,4320,3361,230
4780,LX0615,63 minutes,06:15:00,2018-12-06T00:00:00,4559,1678,345,14
4781,SK1630,132 minutes,16:30:00,2011-09-27T00:00:00,4319,649,644,72
4782,UA1645,81 minutes,16:45:00,2017-04-11T00:00:00,5209,3855,3550,121
4783,IB1345,164 minutes,13:45:00,2018-12-30T00:00:00,2822,1613,1229,12
4784,AD0800,43 minutes,08:00:00,2012-11-15T00:00:00,13983,2590,2610,6
4785,LA2100,90 minutes,21:00:00,2012-07-16T00:00:00,3200,2771,2649,14
4786,OB2100,176 minutes,21:00:00,2018-12-04T00:00:00,462,2771,3988,69
4787,KL1300,759 minutes,13:00:00,2017-02-06T00:00:00,3090,580,2564,93
4788,ME0830,364 minutes,08:30:00,2016-09-13T00:00:00,3490,2177,273,19
4789,IB2115,98 minutes,21:15:00,2016-11-22T00:00:00,2822,1273,1253,120
4790,BJ1415,176 minutes,14:15:00,2012-06-27T00:00:00,3740,293,1399,16
4791,TS2115,252 minutes,21:15:00,2018-04-15T00:00:00,1317,1759,73,10
4792,SG1315,142 minutes,13:15:00,2018-12-04T00:00:00,4375,3093,3007,63
4793,ZL1215,56 minutes,12:15:00,2018-02-02T00:00:00,4178,6294,3361,230
4794,9R1030,44 minutes,10:30:00,2017-09-20T00:00:00,4691,2711,2729,4
4795,IB0845,65 minutes,08:45:00,2011-07-03T00:00:00,2822,1250,1216,122
4796,UN1700,253 minutes,17:00:00,2010-11-07T00:00:00,5067,7447,2948,91
4797,FR1345,220 minutes,13:45:00,2018-10-10T00:00:00,4296,699,1606,74
4798,4O0715,108 minutes,07:15:00,2018-09-24T00:00:00,17885,1767,1824,14
4799,Y41715,172 minutes,17:15:00,2018-07-24T00:00:00,5325,1847,1804,12
4800,UA2045,601 minutes,20:45:00,2018-09-23T00:00:00,5209,2279,3577,102
4801,A51100,74 minutes,11:00:00,2017-10-28T00:00:00,1203,1435,1353,121
4802,WF1015,36 minutes,10:15:00,2018-06-07T00:00:00,5439,4345,643,148
4803,FR1045,132 minutes,10:45:00,2018-12-14T00:00:00,4296,1501,582,74
4804,ME1245,364 minutes,12:45:00,2015-07-03T00:00:00,3490,273,2177,19
4805,TL0630,62 minutes,06:30:00,2014-02-07T00:00:00,338,3347,3999,165
4806,US1715,526 minutes,17:15:00,2018-12-15T00:00:00,5265,2650,3576,91
4807,OA2015,162 minutes,20:15:00,2018-11-27T00:00:00,3776,1335,3941,14
4808,UN2130,195 minutes,21:30:00,2016-02-19T00:00:00,5067,4029,2958,71
4809,SK1230,69 minutes,12:30:00,2018-02-02T00:00:00,4319,708,737,58
4810,AY1430,152 minutes,14:30:00,2013-02-26T00:00:00,2350,421,302,14
4811,TP1815,172 minutes,18:15:00,2019-01-19T00:00:00,4869,1638,1551,12
4812,VY1415,64 minutes,14:15:00,2018-09-25T00:00:00,2439,1225,1229,14
4813,FR0700,77 minutes,07:00:00,2018-09-13T00:00:00,4296,1553,1353,74
4814,LA1545,54 minutes,15:45:00,2015-06-16T00:00:00,3200,2651,2649,12
4815,US1545,74 minutes,15:45:00,2014-09-01T00:00:00,5265,3876,3642,150
4816,WF2015,35 minutes,20:15:00,2018-11-04T00:00:00,5439,5588,663,148
4817,UX0745,624 minutes,07:45:00,2018-05-07T00:00:00,90,1852,1229,20
4818,ZB0830,247 minutes,08:30:00,2018-05-05T00:00:00,220,1688,502,16
4819,TS1045,225 minutes,10:45:00,2017-06-24T00:00:00,1317,1918,146,63
4820,4U0930,61 minutes,09:30:00,2019-01-28T00:00:00,2548,350,302,12
4821,W60715,107 minutes,07:15:00,2013-09-23T00:00:00,5461,1553,1652,14
4822,UA1315,678 minutes,13:15:00,2016-12-29T00:00:00,5209,3469,3992,93
4823,MS2000,323 minutes,20:00:00,2018-05-07T00:00:00,2143,1128,273,74
4824,SU2245,157 minutes,22:45:00,2015-08-07T00:00:00,130,2932,2927,12
4825,UA1300,562 minutes,13:00:00,2011-10-05T00:00:00,5209,1678,3830,20
4826,AB1830,163 minutes,18:30:00,2018-12-20T00:00:00,214,1458,346,74
4827,WF1215,38 minutes,12:15:00,2017-09-05T00:00:00,5439,635,5587,148
4828,VW1400,77 minutes,14:00:00,2016-07-13T00:00:00,1290,1802,1824,5
4829,OS2045,49 minutes,20:45:00,2018-09-13T00:00:00,491,1612,1613,151
4830,CZ0815,386 minutes,08:15:00,2018-12-19T00:00:00,1767,3156,3370,94
4831,MT2215,183 minutes,22:15:00,2018-03-21T00:00:00,4897,7447,469,87
4832,AY1100,91 minutes,11:00:00,2018-12-29T00:00:00,2350,438,421,12
4833,UA0930,316 minutes,09:30:00,2018-05-05T00:00:00,5209,1840,3494,75
4834,MH1245,243 minutes,12:45:00,2013-08-02T00:00:00,3378,3406,3269,74
4835,4U2030,112 minutes,20:30:00,2016-11-23T00:00:00,2548,350,1216,12
4836,ZB2245,230 minutes,22:45:00,2018-04-27T00:00:00,220,1452,502,16
4837,US1230,234 minutes,12:30:00,2018-12-16T00:00:00,5265,2709,3878,12
4838,AD1015,73 minutes,10:15:00,2015-07-01T00:00:00,13983,2599,2554,6
4839,OA0845,48 minutes,08:45:00,2018-12-23T00:00:00,3776,1465,3941,151
4840,SE2015,239 minutes,20:15:00,2017-01-31T00:00:00,5479,1054,1382,74
4841,UA1330,562 minutes,13:30:00,2018-08-01T00:00:00,5209,1678,3830,20
4842,NH1345,109 minutes,13:45:00,2018-12-05T00:00:00,324,2287,3943,63
4843,OS0730,46 minutes,07:30:00,2018-08-10T00:00:00,491,1489,1613,151
4844,AZ0700,92 minutes,07:00:00,2013-07-27T00:00:00,596,1555,1435,121
4845,FR1445,122 minutes,14:45:00,2018-12-19T00:00:00,4296,1562,8414,74
4846,SN1215,198 minutes,12:15:00,2018-07-27T00:00:00,1531,4029,302,12
4847,MU1300,148 minutes,13:00:00,2018-11-28T00:00:00,1758,6357,3406,63
4848,TU1115,139 minutes,11:15:00,2018-12-01T00:00:00,4870,1386,287,14
4849,VY1630,78 minutes,16:30:00,2018-10-01T00:00:00,2439,1528,1218,14
4850,OB1515,176 minutes,15:15:00,2018-11-21T00:00:00,462,3988,2771,69
4851,LS1715,155 minutes,17:15:00,2011-02-14T00:00:00,3026,478,1555,69
4852,MU0845,133 minutes,08:45:00,2016-09-21T00:00:00,1758,6341,6392,63
4853,WS0600,118 minutes,06:00:00,2010-06-24T00:00:00,5416,160,178,72
4854,TK1800,70 minutes,18:00:00,2017-12-29T00:00:00,4951,1701,3941,74
4855,OA0900,52 minutes,09:00:00,2014-04-28T00:00:00,3776,3941,1455,151
4856,U20745,134 minutes,07:45:00,2016-02-22T00:00:00,2297,1253,1665,12
4857,HY1130,194 minutes,11:30:00,2017-09-25T00:00:00,5281,2990,2981,14
4858,VY1600,91 minutes,16:00:00,2018-12-21T00:00:00,2439,1538,1386,14
4859,SK1500,55 minutes,15:00:00,2018-12-27T00:00:00,4319,707,737,72
4860,FR1545,118 minutes,15:45:00,2017-04-14T00:00:00,4296,478,1360,74
4861,TK0615,57 minutes,06:15:00,2011-01-29T00:00:00,4951,1701,5801,74
