flight_booking_id,flight_id,trip_id,seat,price,travel_class
3939,1715,2430,17B,444,business
2626,3153,2430,2C,44,economy
3998,577,2431,14A,487,business
3511,1484,2431,30H,487,business
1914,2102,2432,35B,426,business
6480,2115,2432,6G,26,economy
1023,4970,2433,8B,108,economy
2784,3654,2433,7I,108,economy
8143,592,2434,12H,450,business
3633,5109,2434,6D,50,economy
1985,2361,2435,8G,77,economy
3846,2493,2435,10D,77,economy
6811,6729,2436,6C,252,economy
4161,1890,2436,6D,252,economy
888,5293,2437,12E,457,business
3167,4828,2437,9E,57,economy
6111,6312,2438,43B,1069,business
2356,4266,2438,7H,669,economy
7113,2397,2439,22H,500,business
6066,808,2439,2A,100,economy
5814,729,2440,5I,123,economy
588,5572,2440,5H,123,economy
3189,3865,2441,7E,49,economy
6965,4460,2441,4F,49,economy
462,2822,2442,13E,549,business
7909,5011,2442,15A,549,business
5207,820,2443,40D,510,business
1063,7556,2443,41H,510,business
2316,7304,2444,9J,184,economy
7172,5636,2444,5G,184,economy
254,4585,2445,21C,470,business
7143,1175,2445,1I,70,economy
2609,5712,2446,10E,89,economy
5824,959,2446,26A,489,business
2223,8099,2447,20G,1224,business
6791,838,2447,21C,1224,business
2081,4332,2448,9H,736,economy
5564,4198,2448,5D,736,economy
683,7698,2449,2B,134,economy
2189,5466,2449,8H,134,economy
111,5933,2450,6D,37,economy
7249,7716,2450,26F,437,business
1212,771,2451,28I,432,business
4897,1348,2451,8I,32,economy
2242,7967,2452,19D,679,business
5707,3430,2452,39A,679,business
4976,1360,2453,4J,3,economy
2858,6556,2453,38H,403,business
7633,8125,2454,29J,630,business
6522,3978,2454,28A,630,business
7975,1280,2455,34B,430,business
3393,5004,2455,20C,430,business
2131,5296,2456,5E,185,economy
3993,6279,2456,29C,585,business
5529,3263,2457,21G,625,business
2590,1908,2457,34A,625,business
6993,5301,2458,8C,234,economy
946,2680,2458,20H,634,business
1379,5730,2459,40C,548,business
6410,6224,2459,29H,548,business
954,4025,2460,16B,616,business
4591,1497,2460,10I,216,economy
189,7964,2461,3D,121,economy
1703,3548,2461,42A,521,business
7365,4189,2462,6F,176,economy
1983,2888,2462,5I,176,economy
4598,4147,2463,43B,624,business
1955,4286,2463,4F,224,economy
3771,1393,2464,39H,466,business
5110,1074,2464,28A,466,business
7250,5420,2465,40D,485,business
630,1145,2465,2D,85,economy
4801,1638,2466,3D,405,economy
1644,1324,2466,7B,405,economy
1754,6988,2467,4B,65,economy
4663,5399,2467,10A,65,economy
6088,1600,2468,10C,47,economy
2865,4095,2468,2D,47,economy
4928,4845,2469,5D,111,economy
7077,4600,2469,2D,111,economy
4413,3563,2470,7G,151,economy
3394,4851,2470,42E,551,business
7776,2693,2471,1B,71,economy
5829,6910,2471,24J,471,business
3178,4380,2472,23J,471,business
5588,3897,2472,2H,71,economy
1434,4952,2473,9D,592,economy
7035,2628,2473,6F,592,economy
1252,7419,2474,44B,508,business
7928,6466,2474,1C,108,economy
2028,2330,2475,25F,486,business
302,1806,2475,20A,486,business
7265,5416,2476,25H,503,business
2933,105,2476,6A,103,economy
5641,4469,2477,7A,831,economy
5133,2676,2477,44D,1231,business
50,801,2478,4I,661,economy
67,2276,2478,6I,661,economy
7490,1830,2479,8C,693,economy
6632,5635,2479,2E,693,economy
5831,2183,2480,1I,467,economy
871,2036,2480,30I,867,business
1127,732,2481,1A,196,economy
123,2990,2481,19J,596,business
691,3478,2482,15F,582,business
195,126,2482,1A,182,economy
1029,6739,2483,1B,152,economy
4405,7204,2483,2J,152,economy
6020,3652,2484,44G,523,business
262,3792,2484,18C,523,business
7381,1618,2485,8C,14,economy
1990,3168,2485,5D,14,economy
6948,1967,2486,35J,483,business
5344,2831,2486,17G,483,business
5326,1051,2487,9F,115,economy
5073,4113,2487,10A,115,economy
5075,6439,2488,3J,203,economy
3749,7541,2488,34I,603,business
2909,2906,2489,6F,203,economy
6961,4846,2489,12I,603,business
7993,1452,2490,34D,480,business
2819,5698,2490,26A,480,business
5341,5193,2491,44J,530,business
7254,1826,2491,6D,130,economy
4021,3683,2492,6D,51,economy
3268,3173,2492,14C,451,business
7896,4010,2493,36G,589,business
6045,6618,2493,2E,189,economy
7428,1665,2494,10A,47,economy
4150,5676,2494,25H,447,business
5542,1815,2495,44A,507,business
79,5693,2495,36B,507,business
4756,2647,2496,9J,32,economy
2091,782,2496,4C,32,economy
6717,807,2497,3D,120,economy
5921,2253,2497,6B,120,economy
848,38,2498,9A,129,economy
857,3901,2498,22E,529,business
1707,2641,2499,13G,1084,business
5423,4462,2499,36C,1084,business
4991,5177,2500,13J,723,business
2877,7568,2500,9B,323,economy
7737,3648,2501,2B,29,economy
4973,3840,2501,15F,429,business
7804,6116,2502,24B,586,business
1378,5939,2502,6B,186,economy
7842,8109,2503,1H,341,economy
2167,1036,2503,36F,741,business
7057,5518,2504,2C,77,economy
6316,1211,2504,22F,477,business
8124,3441,2505,10J,38,economy
6846,3334,2505,3G,38,economy
5596,8179,2506,38C,686,business
3203,2347,2506,39J,686,business
31,5367,2507,5G,103,economy
44,1258,2507,11J,503,business
2595,3388,2508,11E,521,business
1338,5665,2508,43A,521,business
458,3691,2509,2C,51,economy
3298,447,2509,7H,51,economy
7085,5559,2510,42D,737,business
1061,7174,2510,3A,337,economy
2801,1854,2511,17I,520,business
5737,2472,2511,2E,120,economy
5693,4216,2512,3F,196,economy
3859,4005,2512,25F,596,business
3909,3151,2513,10C,115,economy
7182,4734,2513,2D,115,economy
8090,1489,2514,24D,494,business
7369,2002,2514,43G,494,business
2248,2954,2515,10A,36,economy
4914,5297,2515,8H,36,economy
8160,8095,2516,7D,84,economy
8015,400,2516,5I,84,economy
549,5014,2517,9C,66,economy
7486,891,2517,10I,66,economy
3143,4684,2518,24A,437,business
1861,7220,2518,32E,437,business
7395,5763,2519,6C,94,economy
3065,743,2519,10D,94,economy
6712,429,2520,10F,50,economy
6462,5758,2520,8D,50,economy
4502,4080,2521,36J,443,business
2632,4270,2521,10E,43,economy
1968,519,2522,12D,485,business
4396,7713,2522,1G,85,economy
6013,2081,2523,5J,290,economy
2815,1899,2523,4J,290,economy
2662,270,2524,3B,39,economy
7269,656,2524,5D,39,economy
3124,7749,2525,40A,837,business
2352,2477,2525,5H,437,economy
4056,2110,2526,44I,452,business
4095,1463,2526,13D,452,business
1792,5720,2527,27E,427,business
2059,5976,2527,1B,27,economy
6649,7593,2528,11C,437,business
4233,679,2528,2G,37,economy
1202,6463,2529,2B,40,economy
7053,4118,2529,14E,440,business
7967,5102,2530,41H,426,business
4952,3973,2530,22A,426,business
3973,328,2531,21E,413,business
2664,709,2531,5J,13,economy
307,600,2532,18G,1065,business
4469,3944,2532,1A,665,economy
3831,3511,2533,40F,437,business
3388,4438,2533,3J,37,economy
321,181,2534,9H,64,economy
2864,3779,2534,25I,464,business
6178,3932,2535,2H,154,economy
1399,2957,2535,9J,154,economy
7759,2869,2536,6E,665,economy
4748,3690,2536,15F,1065,business
4621,7916,2537,23E,446,business
6273,7547,2537,23B,446,business
6285,2052,2538,5B,704,economy
2021,1501,2538,3I,704,economy
3666,8157,2539,1B,61,economy
584,4506,2539,28G,461,business
3156,3345,2540,1E,117,economy
1380,2063,2540,37J,517,business
719,358,2541,2C,235,economy
5974,6311,2541,7D,235,economy
1740,6093,2542,1E,57,economy
6812,6111,2542,43F,457,business
8173,6235,2543,17J,527,business
3874,6102,2543,3C,127,economy
1618,6369,2544,19C,768,business
389,7245,2544,42H,768,business
5370,2569,2545,28E,492,business
423,5514,2545,29F,492,business
2180,1684,2546,35G,405,business
3784,7266,2546,10F,5,economy
230,1274,2547,4D,31,economy
7989,376,2547,10D,31,economy
2397,7414,2548,7E,84,economy
2152,3958,2548,13F,484,business
253,1725,2549,43B,424,business
4424,3874,2549,6J,24,economy
4972,2746,2550,31J,430,business
553,4290,2550,2D,30,economy
3307,2635,2551,6F,95,economy
5148,582,2551,4H,95,economy
211,4724,2552,31A,473,business
2789,4149,2552,1E,73,economy
7078,3605,2553,10D,160,economy
6850,7268,2553,1J,160,economy
1536,4310,2554,10I,48,economy
300,819,2554,3J,48,economy
5837,3941,2555,40G,429,business
1115,1509,2555,8J,29,economy
7140,1033,2556,26F,588,business
283,6875,2556,3J,188,economy
4453,1632,2557,14C,569,business
1557,4275,2557,6B,169,economy
8034,543,2558,13B,723,business
6659,4032,2558,9G,323,economy
3237,7884,2559,9H,142,economy
1193,5777,2559,4G,142,economy
4718,4555,2560,2J,436,economy
3415,7550,2560,32C,836,business
2708,7613,2561,9H,216,economy
2451,2537,2561,40B,616,business
628,5523,2562,43G,446,business
5877,2925,2562,36G,446,business
6518,2768,2563,25J,916,business
3067,1317,2563,2E,516,economy
1636,6362,2564,22A,660,business
1155,512,2564,1H,260,economy
1796,4374,2565,35I,583,business
6347,1700,2565,7A,183,economy
8005,1921,2566,8H,84,economy
4452,6133,2566,1A,84,economy
1541,5781,2567,32I,479,business
7159,8183,2567,30I,479,business
3912,2854,2568,37J,583,business
6884,6759,2568,7C,183,economy
4352,8129,2569,22C,548,business
1482,3829,2569,40J,548,business
5734,930,2570,2I,324,economy
3879,3634,2570,28D,724,business
963,2650,2571,18H,435,business
2985,7461,2571,2B,35,economy
6498,7935,2572,43I,603,business
6806,3119,2572,10C,203,economy
8149,2902,2573,7C,648,economy
5505,1671,2573,1I,648,economy
4792,5873,2574,20H,461,business
8049,5687,2574,9J,61,economy
1681,5910,2575,5E,47,economy
442,4054,2575,39D,447,business
921,3776,2576,37I,557,business
6988,1672,2576,2E,157,economy
6619,6994,2577,36I,635,business
5546,4220,2577,8A,235,economy
4753,3398,2578,37A,424,business
2611,1888,2578,42C,424,business
5112,1150,2579,3I,19,economy
1710,7838,2579,33I,419,business
1318,6156,2580,26A,580,business
4995,6609,2580,42J,580,business
6434,2020,2581,8B,183,economy
8074,2789,2581,1F,183,economy
2983,1042,2582,11C,567,business
2457,5001,2582,18A,567,business
4076,7364,2583,14H,456,business
2500,489,2583,10I,56,economy
6554,6953,2584,5J,144,economy
2019,6608,2584,43B,544,business
3087,1757,2585,6C,88,economy
4966,871,2585,3J,88,economy
305,6754,2586,40C,483,business
2855,5875,2586,14J,483,business
8007,3822,2587,42C,474,business
4169,2774,2587,34B,474,business
3922,1883,2588,6J,789,economy
5284,2268,2588,12J,1189,business
1100,4833,2589,26H,745,business
5559,5934,2589,28E,745,business
5587,6119,2590,4G,300,economy
1883,3394,2590,42F,700,business
7526,5965,2591,2F,560,economy
3971,2440,2591,5I,560,economy
1958,3745,2592,6E,254,economy
1036,2032,2592,6J,254,economy
7882,1878,2593,31H,556,business
3290,5617,2593,9C,156,economy
7684,2945,2594,34G,596,business
1268,2847,2594,38C,596,business
5914,6697,2595,12E,431,business
5942,6972,2595,9B,31,economy
1595,1744,2596,3G,44,economy
4507,2542,2596,10A,44,economy
8023,8185,2597,14G,513,business
5282,78,2597,24F,513,business
4947,6194,2598,26H,1235,business
2311,559,2598,20C,1235,business
956,238,2599,36E,843,business
2971,6818,2599,2C,443,economy
4343,3037,2600,6F,865,economy
2243,6147,2600,32E,1265,business
6552,6039,2601,16J,606,business
7961,385,2601,15B,606,business
4177,4663,2602,10I,133,economy
6869,590,2602,6I,133,economy
5696,5349,2603,2C,43,economy
4945,4937,2603,10G,43,economy
7248,5317,2604,9B,134,economy
6974,5915,2604,12J,534,business
2787,6278,2605,9A,21,economy
1053,1498,2605,8E,21,economy
5287,3622,2606,6D,131,economy
859,856,2606,9F,131,economy
782,6004,2607,14A,686,business
3868,6655,2607,40C,686,business
3125,1379,2608,6F,199,economy
1345,4471,2608,17F,599,business
647,7064,2609,13H,418,business
662,3090,2609,26C,418,business
2322,423,2610,8H,177,economy
7489,2422,2610,2D,177,economy
7519,5963,2611,5C,131,economy
5042,4892,2611,24A,531,business
3728,3554,2612,10G,265,economy
915,7627,2612,9J,265,economy
5583,6118,2613,41I,506,business
4000,2501,2613,1B,106,economy
5230,173,2614,6B,220,economy
2040,2379,2614,13I,620,business
5834,3030,2615,8E,136,economy
7520,2596,2615,2J,136,economy
4824,5013,2616,10D,92,economy
1173,2980,2616,39G,492,business
6137,3076,2617,6C,40,economy
4526,5326,2617,2E,40,economy
539,3346,2618,15C,474,business
3649,6710,2618,5A,74,economy
4223,5085,2619,16I,438,business
6650,6234,2619,27D,438,business
939,5691,2620,6D,114,economy
7007,6625,2620,24A,514,business
5973,735,2621,20F,537,business
1026,4326,2621,13J,537,business
5798,4027,2622,9J,57,economy
4755,4500,2622,23E,457,business
345,113,2623,19G,447,business
358,1408,2623,9J,47,economy
4871,3219,2624,8B,50,economy
2756,8003,2624,15D,450,business
7055,2602,2625,25F,507,business
1027,2173,2625,10A,107,economy
7123,2564,2626,41E,1213,business
5239,6786,2626,2B,813,economy
6215,5501,2627,1E,121,economy
8082,2340,2627,28A,521,business
39,454,2628,2G,41,economy
2568,1614,2628,8A,41,economy
2582,5084,2629,25F,563,business
1325,4770,2629,10J,163,economy
125,1344,2630,41C,581,business
4278,2313,2630,6E,181,economy
3002,4764,2631,18C,504,business
7353,1530,2631,15A,504,business
2253,2653,2632,37J,446,business
6838,6682,2632,6E,46,economy
8043,6772,2633,10F,48,economy
6421,2376,2633,7J,48,economy
3648,6142,2634,42F,576,business
1311,2112,2634,34B,576,business
2811,4595,2635,6G,78,economy
8011,1696,2635,36F,478,business
6113,8001,2636,24C,416,business
3944,3349,2636,39F,416,business
1610,3179,2637,6I,75,economy
6947,4311,2637,34E,475,business
2440,7042,2638,19I,407,business
987,4816,2638,10F,7,economy
7129,7046,2639,10A,80,economy
4958,6869,2639,22F,480,business
2845,4211,2640,9E,118,economy
2586,5611,2640,5B,118,economy
675,2783,2641,13G,541,business
6742,6795,2641,43A,541,business
3592,6292,2642,18E,794,business
1528,6385,2642,40H,794,business
4490,6813,2643,36E,536,business
1348,4074,2643,7F,136,economy
373,864,2644,6E,93,economy
5048,3200,2644,42E,493,business
6276,6326,2645,13F,436,business
4414,2685,2645,9C,36,economy
531,3109,2646,2B,60,economy
4448,6619,2646,10B,60,economy
5057,1259,2647,38E,476,business
3994,379,2647,7G,76,economy
7017,6488,2648,4J,152,economy
2993,2983,2648,3I,152,economy
2060,6290,2649,21F,642,business
3421,1088,2649,22G,642,business
6184,3191,2650,35D,519,business
6195,6843,2650,9H,119,economy
4342,3740,2651,4F,38,economy
1021,316,2651,14C,438,business
7666,6060,2652,5E,103,economy
7157,7251,2652,14H,503,business
4980,4239,2653,4D,128,economy
7175,6678,2653,12H,528,business
3946,806,2654,28H,457,business
1849,5839,2654,3I,57,economy
237,8054,2655,7G,73,economy
1746,1169,2655,1A,73,economy
4915,5806,2656,41C,569,business
7964,3737,2656,40J,569,business
7191,2500,2657,30G,490,business
1333,3928,2657,3B,90,economy
144,1927,2658,11H,487,business
7580,3183,2658,39D,487,business
4235,2974,2659,40H,450,business
5576,189,2659,24G,450,business
1881,220,2660,21A,533,business
1892,1539,2660,2I,133,economy
4195,5894,2661,6E,29,economy
337,4434,2661,10E,29,economy
3573,4569,2662,8A,150,economy
502,213,2662,15I,550,business
5894,4767,2663,34B,525,business
1899,3280,2663,11E,525,business
210,748,2664,12G,999,business
6291,2449,2664,32J,999,business
3275,5437,2665,1D,50,economy
7338,4398,2665,4H,50,economy
6463,7258,2666,7D,286,economy
3791,2590,2666,7D,286,economy
5251,7379,2667,23D,564,business
5531,1439,2667,21I,564,business
5334,6146,2668,18A,655,business
3744,2408,2668,25J,655,business
1415,5619,2669,9B,112,economy
6468,3347,2669,4D,112,economy
4143,5912,2670,34I,530,business
6841,7034,2670,17E,530,business
5844,108,2671,5B,296,economy
116,3624,2671,4F,296,economy
1569,3197,2672,17J,572,business
3663,760,2672,20J,572,business
3444,2800,2673,1F,50,economy
3146,1514,2673,25J,450,business
5045,7385,2674,27D,475,business
898,6441,2674,32H,475,business
5161,6529,2675,3D,98,economy
5457,7792,2675,13F,498,business
6814,5039,2676,28C,1024,business
529,878,2676,7H,624,economy
7652,2225,2677,3J,64,economy
5221,6415,2677,22G,464,business
2640,3522,2678,11I,450,business
6952,4193,2678,13J,450,business
3091,7107,2679,1C,62,economy
4454,7802,2679,4I,62,economy
4069,2568,2680,18A,504,business
3352,5378,2680,41F,504,business
5456,3051,2681,2A,101,economy
1525,3620,2681,16B,501,business
1225,2933,2682,9E,171,economy
2771,3920,2682,39B,571,business
5279,2836,2683,34A,618,business
5012,6521,2683,9E,218,economy
1357,3036,2684,7H,297,economy
6661,4386,2684,22A,697,business
5062,7973,2685,28B,591,business
3191,7881,2685,15D,591,business
5257,589,2686,36E,429,business
3661,7611,2686,20C,429,business
6007,82,2687,8H,102,economy
1039,5347,2687,16I,502,business
3671,5656,2688,44E,450,business
3134,7197,2688,22A,450,business
2950,1483,2689,37H,579,business
1691,416,2689,27G,579,business
4344,710,2690,12G,467,business
2514,5977,2690,25A,467,business
7423,7435,2691,25J,515,business
1042,7675,2691,29G,515,business
5540,5144,2692,32J,429,business
3929,2496,2692,23A,429,business
6331,89,2693,34D,493,business
1550,4517,2693,11A,493,business
5286,6337,2694,4H,78,economy
2614,3934,2694,21F,478,business
6448,2073,2695,4F,87,economy
2185,2033,2695,5J,87,economy
8100,5180,2696,3C,50,economy
6779,6712,2696,9C,50,economy
4285,1171,2697,33G,507,business
1176,797,2697,15H,507,business
7295,7101,2698,1E,85,economy
3530,3359,2698,9B,85,economy
3799,750,2699,12B,537,business
1229,7213,2699,42B,537,business
1302,2486,2700,23B,454,business
7168,5040,2700,10D,54,economy
6784,7058,2701,2E,49,economy
3346,1275,2701,31G,449,business
7171,4411,2702,21F,514,business
4994,7846,2702,5F,114,economy
1790,5375,2703,7H,618,economy
3641,4001,2703,10G,618,economy
330,4534,2704,5H,99,economy
7511,5427,2704,10D,99,economy
1937,1538,2705,40F,480,business
6500,118,2705,6E,80,economy
213,4539,2706,44F,467,business
5202,4393,2706,39H,467,business
8170,2462,2707,10I,254,economy
2292,6096,2707,6I,254,economy
7186,3788,2708,27J,402,business
3129,2162,2708,2G,2,economy
342,3423,2709,42H,427,business
1824,3773,2709,7F,27,economy
3610,4400,2710,16G,503,business
6330,3337,2710,41E,503,business
7359,5311,2711,5J,311,economy
738,4891,2711,3I,311,economy
5198,7772,2712,2D,334,economy
4957,2292,2712,33H,734,business
2331,685,2713,10B,786,economy
4743,2553,2713,2A,786,economy
7040,1461,2714,31B,712,business
5694,1597,2714,44F,712,business
999,3894,2715,36D,486,business
2490,7415,2715,37D,486,business
4327,1444,2716,18G,520,business
448,1465,2716,38E,520,business
7667,8176,2717,24F,500,business
7148,2181,2717,1D,100,economy
6439,330,2718,5A,188,economy
1414,7622,2718,8J,188,economy
6647,5245,2719,14B,563,business
1363,1385,2719,1F,163,economy
6205,2370,2720,18B,870,business
4582,1407,2720,5E,470,economy
457,6558,2721,5H,138,economy
7903,2749,2721,20E,538,business
1232,5770,2722,22F,425,business
6559,2332,2722,3B,25,economy
7966,3611,2723,26A,413,business
7749,668,2723,1B,13,economy
6379,80,2724,44I,521,business
6131,2165,2724,3C,121,economy
1853,3184,2725,21D,1643,business
6671,1056,2725,31G,1643,business
7724,578,2726,31J,464,business
301,2656,2726,11H,464,business
3425,2705,2727,3C,499,economy
4749,3174,2727,21J,899,business
2946,6870,2728,28E,1061,business
689,1440,2728,10I,661,economy
7426,7065,2729,1D,57,economy
4705,2887,2729,14I,457,business
2583,1858,2730,10G,24,economy
4188,2105,2730,42G,424,business
7862,6802,2731,31F,600,business
2191,3956,2731,43B,600,business
4643,1864,2732,20B,522,business
801,6651,2732,32J,522,business
1475,7092,2733,42F,515,business
5446,5711,2733,5G,115,economy
1589,5158,2734,6B,62,economy
3945,6755,2734,6B,62,economy
3601,4463,2735,28A,469,business
5447,2561,2735,9A,69,economy
7124,1223,2736,17B,549,business
4699,5542,2736,10J,149,economy
